,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
585,Success in Mice Shows Zika Vaccine ‘Feasible’ https://t.co/GfZNXjUsPY,Wed Jun 29 08:37:26 +0000 2016,748072874787880960,93422987,Planet Internet,113,128,0,0,0,cure
586,dtn uK: Zika vaccine is to be tested on HUMANS for the first time: Harvard research on mice has shown that tw... https://t.co/bEY0D5JOdY,Wed Jun 29 08:39:13 +0000 2016,748073322659741696,219213094,Canada,3388,81,0,0,0,cure
587,Zika vaccine is to be tested on HUMANS for the first time https://t.co/Sv0q3GJEjt,Wed Jun 29 08:39:15 +0000 2016,748073332138901504,330181757,,1141,907,50,0,0,cure
588,RT @BioWorld: Studies highlight hope for Zika vaccine https://t.co/EoAr282sBo,Wed Jun 29 08:39:16 +0000 2016,748073337922936832,2414194321,,134,79,5691,0,0,cure
589,RT @mch7576: Zika virus vaccine for animals brings hope for human protection | World news | The Guardian https://t.co/mAsNrtnU0w,Wed Jun 29 08:39:21 +0000 2016,748073356163899392,178595022,california,9333,10219,16083,0,0,cure
590,Zika vaccine is to be tested on HUMANS for the first time: Harvard research on mice has shown that two vaccin... https://t.co/iCgaTe0gKn,Wed Jun 29 08:39:21 +0000 2016,748073356147179520,1247341705,,6768,40,4,0,0,cure
591,"Zika vaccine is to be tested on HUMANS for the first time
       
https://t.co/f3ITyHQOC4",Wed Jun 29 08:39:28 +0000 2016,748073386258145280,3814862895,,167,28,0,0,0,cure
592,Zika vaccine is to be tested on HUMANS for the first time: Harvard research on mice has shown that two vaccin... https://t.co/UDZEaT1nIX,Wed Jun 29 08:39:36 +0000 2016,748073418642202626,246218218,EGYPT,1603,2195,3405,0,0,cure
593,Zika virus vaccine for animals brings hope for human protection https://t.co/qoalyZOIWp @TPM @RedState @dailykos @AP,Wed Jun 29 08:40:10 +0000 2016,748073564163571712,178595022,california,9333,10219,16083,0,0,cure
594,First Zika Vaccine Ready for Human Trials https://t.co/VHvQH3v5Ku @BiotechLicense,Wed Jun 29 08:45:30 +0000 2016,748074902926823425,239001029,,36,0,0,0,0,cure
595,Nigerian Pharmacist Reportedly Discovers Cure For Zika Virus https://t.co/ONKOXVSLfh https://t.co/7a13MBE2JQ,Wed Jun 29 08:45:33 +0000 2016,748074918395338752,219074314,"Lagos, Nigeria.",26716,18392,40,0,0,cure
596,"Zika vaccine protects mice, but may increase risk of dengue https://t.co/NQZFXuiPws",Wed Jun 29 08:46:17 +0000 2016,748075099912343552,871378698,,10,15,2,0,0,cure
597,Zika vaccine is to be tested on HUMANS for the first time https://t.co/ci3S1dTyVg https://t.co/dYC4QS163Z,Wed Jun 29 08:48:07 +0000 2016,748075562560688128,4564508123,,32,116,0,0,0,cure
598,RT @Peacepox: Zika virus vaccine for animals brings hope for human protection https://t.co/qoalyZOIWp @TPM @RedState @dailykos @AP,Wed Jun 29 08:49:27 +0000 2016,748075898792861697,15294551,Canada - USA,5233,4911,14915,0,0,cure
599,"I'm not even looking forward to the Olympics 

The people of Brazil deserves better 

Economy in shambles 

No vaccine to end Zika virus 🙄",Wed Jun 29 08:50:10 +0000 2016,748076077839331329,99484020,"Manchester, England",2638,476,169,0,0,cure
600,RT @RCSI_Irl: Prof Sam McConkey welcomes this potential breakthrough in a vaccine for the Zika Virus https://t.co/HkiFushoZg,Wed Jun 29 08:50:49 +0000 2016,748076242457460736,2320992373,Dublin,617,489,554,0,0,cure
601,Success in mice shows zika vaccine ‘feasible’ https://t.co/D3bRME6WZP,Wed Jun 29 08:51:26 +0000 2016,748076396614815744,2978546749,"Vancouver, British Columbia",10754,6929,76,0,0,cure
602,RT @toyinaspire: Nigerian Pharmacist Reportedly Discovers Cure For Zika Virus https://t.co/ONKOXVSLfh https://t.co/7a13MBE2JQ,Wed Jun 29 08:51:37 +0000 2016,748076444186619909,1608542976,,470,551,420,0,0,cure
603,"New preclinical study indicates vaccine to prevent Zika infection in humans is feasible 
https://t.co/1LIIGwSqE0 https://t.co/BpheFADc9j",Wed Jun 29 08:52:31 +0000 2016,748076670985342977,73877533,Kigali,19050,399,232,0,0,cure
604,RT @guardiannews: Zika virus vaccine for animals brings hope for human protection https://t.co/sOMvSoC0VS,Wed Jun 29 08:52:49 +0000 2016,748076745547358208,1484069845,,95,120,105,0,0,cure
605,Success in Mice Shows Zika Vaccine 'Feasible' -- https://t.co/8WsiyR9HvR,Wed Jun 29 08:55:13 +0000 2016,748077350210932736,50652546,Nigeria,669,2016,12,0,0,cure
606,"Zika vaccine is to be tested on HUMANS for the first time
       
https://t.co/aKb1w0hvJW
       Oh my God!",Wed Jun 29 08:59:24 +0000 2016,748078403920732160,1361255071,"Barcelona, Cataluña",769,1092,104,0,0,cure
607,Zika vaccine is to be tested on HUMANS for the first time -  https://t.co/rxOGCFb1gS,Wed Jun 29 09:00:15 +0000 2016,748078618178371584,4460116486,"İstanbul, Türkiye",27,20,0,0,0,cure
608,RT @Peacepox: Zika virus vaccine for animals brings hope for human protection https://t.co/qoalyZOIWp @TPM @RedState @dailykos @AP,Wed Jun 29 09:00:34 +0000 2016,748078696322347008,178595022,california,9334,10219,16087,0,0,cure
609,"Zika vaccine is to be tested on HUMANS for the first time
       #science 
https://t.co/mLISqMCt5D https://t.co/EHQS3EJTMc",Wed Jun 29 09:00:35 +0000 2016,748078701745692672,14186704,,397,222,303,0,0,cure
610,BBC News - Zika vaccine 'works very well' in mice https://t.co/8cjOQiNUIm #zika,Wed Jun 29 09:01:02 +0000 2016,748078813582626816,2280428664,"Isle Brewers, Somerset",1394,2238,26,0,0,cure
611,Beth Israel's Zika vaccine a 'striking' breakthrough - Boston Herald https://t.co/yNOE24KWqJ,Wed Jun 29 09:01:08 +0000 2016,748078836890275840,619773647,,4210,4397,0,0,0,cure
612,Beth Israel's Zika vaccine a 'striking' breakthrough - Boston Herald https://t.co/dWy5QWmSF5,Wed Jun 29 09:01:44 +0000 2016,748078990670204928,616176146,,4767,4967,0,0,0,cure
613,One step closer to a Zika vaccine https://t.co/L7vAeDIbTi @MailOnline,Wed Jun 29 09:03:15 +0000 2016,748079372330893312,54511337,AUSTRALIA-VIETNAM-SINGAPORE,14469,14515,13150,0,0,cure
614,One step closer to a Zika vaccine https://t.co/SpkWxpMYti @MailOnline,Wed Jun 29 09:03:16 +0000 2016,748079377846517760,54511337,AUSTRALIA-VIETNAM-SINGAPORE,14469,14515,13150,0,0,cure
615,"@HouseGOP You truly care about Zika? Put ur money where ur mouth is. Write a bill 2 fund Zika cure and ONLY that, nothing else. #DoYourJob",Wed Jun 29 09:04:41 +0000 2016,748079733833928704,165787104,,26,112,160,0,0,cure
616,RT @newscientist: Just one dose of a newly developed Zika vaccine gives mice complete immunity to the disease https://t.co/pbW5EJOj94,Wed Jun 29 09:04:49 +0000 2016,748079765408481280,300138005,Subang Jaya || MY ,350,347,452,0,0,cure
617,Zika vaccine is to be tested on HUMANS for the first time https://t.co/jRCe75WJFm #AiMRT,Wed Jun 29 09:06:16 +0000 2016,748080131479056384,11662602,,2584,2498,21,0,0,cure
618,"Zika vaccine is to be tested on HUMANS for the first time
       
https://t.co/Fb0iwHW0ju",Wed Jun 29 09:09:25 +0000 2016,748080925523705856,2790663602,,263,390,68,0,0,cure
619,"RT @ScienceNews: This week in Zika: vaccine progress, infection insights https://t.co/ITGakY4pNG https://t.co/cY9lM3Ug7B",Wed Jun 29 09:09:42 +0000 2016,748080996533280768,476864289,,5463,5225,8300,0,0,cure
620,What y'all doing?? You know how human trials will fail which'll lead to ZOMBIES TAKING OVER THE WORLD  https://t.co/ClZ1UQn1wg,Wed Jun 29 09:10:02 +0000 2016,748081079400075264,300138005,Subang Jaya || MY ,350,347,452,0,0,cure
621,"Zika vaccine is to be tested on HUMANS for the first time
https://t.co/fh0JGkskOk via @MailOnline",Wed Jun 29 09:10:55 +0000 2016,748081299697602560,193413930,"Thornton, Cleveleys UK",4089,4270,68,0,0,cure
622,"Zika vaccine is to be tested on HUMANS for the first time https://t.co/clRzj8ztPQ
#Latest #English #News #Articles #Certest",Wed Jun 29 09:12:46 +0000 2016,748081765261189120,221687430,Worldwide,76,81,124,0,0,cure
623,Success in Mice Shows Zika Vaccine 'Feasible' - https://t.co/fdCRxVjW6l https://t.co/qJFyZIRFlz,Wed Jun 29 09:12:59 +0000 2016,748081822219833344,3872410529,,4005,3572,0,0,0,cure
624,Zika vaccine is to be tested on HUMANS for the first time after it prevented mice from bec… https://t.co/lOBzsTaM34 https://t.co/q1nbZSywHS,Wed Jun 29 09:14:29 +0000 2016,748082200151744516,4630221,N 10� 28' 0'' / W 66� 49' 0'',16108,18793,8195,0,0,cure
625,rt #AFLCatsPies Zika vaccine is to be tested on HUMANS for the first time: Harvard research on mice has shown...  https://t.co/ZmyDPYiOve,Wed Jun 29 09:14:56 +0000 2016,748082311577513984,3404188877,,17,61,0,0,0,cure
626,https://t.co/T0n7rb3Qlu The latest #vaccine for the #zika #virus to be trialled within months on humans. #Vaccinations,Wed Jun 29 09:15:28 +0000 2016,748082446449676288,423478392,Plymouth,394,1617,31,0,0,cure
627,"#Zika  virus vaccine for animals brings hope for human protection - but with reservations for #dengue  sufferers

https://t.co/cTD4CNKDbl",Wed Jun 29 09:16:20 +0000 2016,748082662187933697,1244311597,,67,142,7,0,0,cure
628,"RT @FluidLives: #Zika  virus vaccine for animals brings hope for human protection - but with reservations for #dengue  sufferers

https://t…",Wed Jun 29 09:17:09 +0000 2016,748082871433302016,64284295,"Oxford, Delhi & between",281,469,120,0,0,cure
629,"RT @FluidLives: #Zika  virus vaccine for animals brings hope for human protection - but with reservations for #dengue  sufferers

https://t…",Wed Jun 29 09:17:31 +0000 2016,748082960075743232,54677174,,121,258,62,0,0,cure
630,Beth Israel's Zika vaccine a 'striking' breakthrough - Boston Herald https://t.co/hLEbz8OW7n,Wed Jun 29 09:18:09 +0000 2016,748083123104022528,221508255,,3518,3978,0,0,0,cure
631,Really good balanced piece on latest #Zika #vaccine candidate and potential its problems from @iansample @guardian: https://t.co/Z3SjI5OhUz,Wed Jun 29 09:19:42 +0000 2016,748083511354068992,585807608,Nottingham UK,431,405,57,0,0,cure
632,Zika vaccine is to be tested on HUMANS for the first time https://t.co/QFuVOftFiG,Wed Jun 29 09:20:17 +0000 2016,748083658548969472,3252730130,,5,40,0,0,0,cure
633,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/bNHQ3ZjpAr https://t.co/g5xCGqVUmP,Wed Jun 29 09:23:39 +0000 2016,748084507064950784,719512068517466112,United States,1565,126,0,0,0,cure
634,RT @JonathanKBall: Really good balanced piece on latest #Zika #vaccine candidate and potential its problems from @iansample @guardian: http…,Wed Jun 29 09:23:45 +0000 2016,748084532021198848,1290880321,,520,1595,306,0,0,cure
635,Antibodies to dengue may alter course of Zika virus infection.. Related Articles: https://t.co/IxjlVvCEBW,Wed Jun 29 09:24:04 +0000 2016,748084608298786816,2908476672,United States,2945,2911,26507,0,0,cure
636,RT @scifeeds: Success in mice shows zika vaccine ‘feasible’ https://t.co/D3bRME6WZP,Wed Jun 29 09:29:17 +0000 2016,748085922441400320,587342435,"Corsham, England",249,314,66,0,0,cure
637,RT @StanleyWeber55: Zika vaccine is to be tested on HUMANS for the first time - https://t.co/bNHQ3ZjpAr https://t.co/g5xCGqVUmP,Wed Jun 29 09:30:28 +0000 2016,748086221033869312,3049264794,"Antioch, CA ",22,825,186,0,0,cure
638,"#zika vaccine on the cards? 
https://t.co/uflF3uBxwy",Wed Jun 29 09:30:35 +0000 2016,748086252394713088,4319490327,"London, England",80,145,20,0,0,cure
639,"Destacado de hoy:  Zika vaccine protects mice, but may increase risk of dengue … https://t.co/AN8l82q2Hw, see more https://t.co/yP8lD23EJG",Wed Jun 29 09:34:19 +0000 2016,748087189561544704,568112662,,2370,453,126,0,0,cure
640,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/L0by4S3vLw https://t.co/JMrBEblEDZ,Wed Jun 29 09:37:09 +0000 2016,748087904610705408,719549427426422784,United States,55,30,0,0,0,cure
641,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/Xfr7HoxHAK https://t.co/0LCGR4Mc0J,Wed Jun 29 09:37:10 +0000 2016,748087906061922305,719860153416347648,United States,58,24,0,0,0,cure
642,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/2YVIaOAD5D https://t.co/2z9po8qFgT,Wed Jun 29 09:37:30 +0000 2016,748087990291931137,721942023146749952,United States,55,22,0,0,0,cure
643,Zika virus vaccine for animals brings hope for human protection https://t.co/N4UwdukWCb,Wed Jun 29 09:37:34 +0000 2016,748088008319049728,365941621,London,3648,1986,634,0,0,cure
644,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/WFtFWlI5lm https://t.co/R2YAgDfTIW,Wed Jun 29 09:37:40 +0000 2016,748088032536956928,721830153916149762,United States,55,31,0,0,0,cure
645,RT @newscientist: Just one dose of a newly developed Zika vaccine gives mice complete immunity to the disease https://t.co/pbW5EJOj94,Wed Jun 29 09:37:45 +0000 2016,748088054775160833,345997471,Pembrokeshire,56,370,146,0,0,cure
646,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/2NmKK7pN9G https://t.co/Xj9s1LazhK,Wed Jun 29 09:37:49 +0000 2016,748088071430766592,719853925273366529,United States,54,11,0,0,0,cure
647,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/YZIOYRQWeL https://t.co/kKXm9DOoPL,Wed Jun 29 09:38:14 +0000 2016,748088175176843266,719841519327440896,United States,59,31,0,0,0,cure
648,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/0X27SmAf8y https://t.co/6OX99ePwq6,Wed Jun 29 09:38:45 +0000 2016,748088303505784832,719850246549999616,United States,68,12,0,0,0,cure
649,Zika vaccine is to be tested on HUMANS for the first time - https://t.co/aYjbZ8YHXi https://t.co/FsnLEHcLzf,Wed Jun 29 09:38:47 +0000 2016,748088313177858048,706850882722385920,United States,55,12,0,0,0,cure
650,BBC News - Zika vaccine 'works very well' in mice https://t.co/LuN776z2jD,Wed Jun 29 09:39:38 +0000 2016,748088527892713472,277567974,"Edinburgh, Scotland",127,178,91,0,0,cure
651,DTN UK: Zika vaccine is to be tested on HUMANS for the first time: Harvard research on mice has shown that tw... https://t.co/bEY0D5JOdY,Wed Jun 29 09:40:42 +0000 2016,748088794268598273,219213094,Canada,3389,81,0,0,0,cure
652,Zika vaccine is to be tested on HUMANS for the first time: Harvard research on mice has shown that two ... https://t.co/ltNn5tLh1B (DMO),Wed Jun 29 09:40:45 +0000 2016,748088807405195264,297443753,"England, Great Britain.",2087,1001,126,0,0,cure
653,Zika vaccine is to be tested on HUMANS for the first time https://t.co/DSFHF8x2S4 #science #tech #uk,Wed Jun 29 09:40:45 +0000 2016,748088809527508992,2436985333,"London, United Kingdom",5200,4514,30,0,0,cure
654,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/95i4sZsd8r https://t.co/Ry0tzyobdS,Wed Jun 29 09:41:04 +0000 2016,748088889735184384,745216951115522049,,6,27,0,0,0,cure
655,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/AuTqrh1LOk https://t.co/4U3BG2IVnN,Wed Jun 29 09:41:04 +0000 2016,748088890364289024,744837291013705728,,3,40,0,0,0,cure
656,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/XOm79XcQsO https://t.co/Ci7kDME3kG,Wed Jun 29 09:41:04 +0000 2016,748088890544685056,744971740107915265,,9,27,0,0,0,cure
657,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/CO8dvyeiP4 https://t.co/gAwbbiTTAs,Wed Jun 29 09:41:04 +0000 2016,748088890162978816,744834909496315905,,6,36,0,0,0,cure
658,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/B436tKvVse https://t.co/b92gANJ6NO,Wed Jun 29 09:41:05 +0000 2016,748088892016885760,744822563855994880,,3,20,0,0,0,cure
659,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/G1nTd8rPFI https://t.co/NhbyWbs8Sg,Wed Jun 29 09:41:05 +0000 2016,748088894713798656,745171132303572997,,9,27,0,0,0,cure
660,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/6rn8yefZzW https://t.co/vqGSXJtq4O,Wed Jun 29 09:41:06 +0000 2016,748088895129063424,745216951115522049,,6,27,0,0,0,cure
661,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/OdLnmUsBeg https://t.co/z29Igk5sUi,Wed Jun 29 09:41:06 +0000 2016,748088895854698496,744834909496315905,,6,36,0,0,0,cure
662,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/xgL8udFdUr https://t.co/FM6RJSgdUb,Wed Jun 29 09:41:06 +0000 2016,748088895556853760,744971740107915265,,9,27,0,0,0,cure
663,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/7khGy3H1zV https://t.co/ED5sdUkZDn,Wed Jun 29 09:41:06 +0000 2016,748088895535878144,744837291013705728,,3,40,0,0,0,cure
664,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/E5tyoW8kqS https://t.co/sJAGRL2ppg,Wed Jun 29 09:41:06 +0000 2016,748088898610331649,744822563855994880,,3,20,0,0,0,cure
665,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/aAnioWMlSg https://t.co/uv0zFzc1hQ,Wed Jun 29 09:41:07 +0000 2016,748088899667271680,744833315199455232,,11,36,0,0,0,cure
666,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/Xndf8M9nP6 https://t.co/iLLhYsL58V,Wed Jun 29 09:41:07 +0000 2016,748088899780542464,745216951115522049,,6,27,0,0,0,cure
667,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/pCcRpQZazf https://t.co/yrXUisfP77,Wed Jun 29 09:41:07 +0000 2016,748088899679846401,745171132303572997,,9,27,0,0,0,cure
668,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ZnveNxsOWX https://t.co/FfCUlKxjvZ,Wed Jun 29 09:41:07 +0000 2016,748088901265301505,744837291013705728,,3,40,0,0,0,cure
669,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/ohQCEouLCW https://t.co/u0hPXWfRA9,Wed Jun 29 09:41:07 +0000 2016,748088901214961664,744971740107915265,,9,27,0,0,0,cure
670,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/DDAF0P0zqT https://t.co/u1YNouEMGc,Wed Jun 29 09:41:07 +0000 2016,748088902003482624,744849921690472448,,4,27,0,0,0,cure
671,#Rio2016 Olympics: Zika vaccine to be tested on HUMANS after it prevented mice from… https://t.co/NsHFKDIWWv https://t.co/tu8UyOY7Fx,Wed Jun 29 09:41:07 +0000 2016,748088902452285441,745172788193824768,,13,37,0,0,0,cure
