,text,created_at,id_str,user_id,user_location,user_followers_count,user_friends_count,user_favourites_count,retweet_count,favorite_count,label
438,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:35:47 +0000 2016,747468478328647681,22012198,Arizona,33429,1812,5624,0,0,prevention
439,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:37:00 +0000 2016,747468787809652736,1027404487,Clicca mi piace su ,1390,1293,10370,0,0,prevention
440,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:37:01 +0000 2016,747468791953559552,525654904,"Georgia, USA",406,595,6615,0,0,prevention
441,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:37:22 +0000 2016,747468877987078144,1146093337,,2091,2044,2262,0,0,prevention
442,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:37:46 +0000 2016,747468980089040897,2270736476,,145,115,1806,0,0,prevention
443,There literally isn't a more extreme leftist idiot on the planet. https://t.co/pTlG7W3avc,Mon Jun 27 16:37:46 +0000 2016,747468980634324993,14345619,"Washington, USA",359,580,182,0,0,prevention
444,"The #Zika fight heads to US Senate this week, per @thehill. So what is the private sector doing to help fight Zika? https://t.co/G7kSpTNjPL",Mon Jun 27 16:38:34 +0000 2016,747469178702004225,15235829,"Washington, D.C.",116125,456,12426,0,0,prevention
445,#Abortion: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood #ProLife https://t.co/TBW6ribxxO,Mon Jun 27 16:39:02 +0000 2016,747469298604642304,4871353966,earth,5647,1899,881,0,0,prevention
446,Researchers at University of Texas Push Efforts to Fight Zika Virus #Live University Herald https://t.co/LNff6omZbz,Mon Jun 27 16:39:06 +0000 2016,747469315113267200,2314112417,United States,388,82,0,0,0,prevention
447,RT @UUtah: .@UofUHealthCare's Carrie Byington leads the battle against #Zika in Rio:  https://t.co/XzjCueiPTR via @DeseretNews https://t.co…,Mon Jun 27 16:39:35 +0000 2016,747469434982268928,2788937700,,26,1362,7482,0,0,prevention
448,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:39:56 +0000 2016,747469525277237248,3647423237,,2501,2971,12784,0,0,prevention
449,New post: Gates Foundation joins fight against ‘serious’ Zika problem https://t.co/tWXhSzU4j1,Mon Jun 27 16:40:22 +0000 2016,747469633016324096,4880154665,,1013,4929,153,0,0,prevention
450,5 Ways To Protect Yourself from Zika This Summer https://t.co/KJMA7My0FR via @destweddingmag,Mon Jun 27 16:40:36 +0000 2016,747469691287965696,506279909,Washington D.C./Los Angeles CA,181,220,83,0,0,prevention
451,"RT @AIIAmericanGirI: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn't Fund Planned Parenthood @LifeNewsHQ
https://t.co/…",Mon Jun 27 16:43:30 +0000 2016,747470420236959745,529639879,US of Freekin A!!,494,569,62,0,0,prevention
452,Salivating to kill babies instead of protecting them? That's @BarackObama .I wonder number of abortions Michelle had https://t.co/U0WKVWtwoz,Mon Jun 27 16:43:50 +0000 2016,747470506064904192,507064624,,243,386,1740,0,0,prevention
453,"Researchers at University of Texas Push Efforts to Fight Zika Virus – University Herald
https://t.co/9rFBVgpoDC",Mon Jun 27 16:44:14 +0000 2016,747470606241796096,1468158638,Pretoria,215,431,0,0,0,prevention
454,"RT @Kat4Obama: ""Protect?"" @SpeakerRyan, is that what you call GOP Congress leaving mothers &amp; babies defenseless against #Zika? https://t.co…",Mon Jun 27 16:45:39 +0000 2016,747470961331560448,475768360,"Phila, Pa",2207,2715,20874,0,0,prevention
455,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:45:45 +0000 2016,747470988426747904,1111911210,,25,41,198,0,0,prevention
456,"RT @Health_Affairs: The #Zika fight heads to US Senate this week, per @thehill. So what is the private sector doing to help fight Zika? htt…",Mon Jun 27 16:46:57 +0000 2016,747471291016372224,36117076,Bangalore,2598,2560,151,0,0,prevention
457,"RT @Health_Affairs: The #Zika fight heads to US Senate this week, per @thehill. So what is the private sector doing to help fight Zika? htt…",Mon Jun 27 16:47:25 +0000 2016,747471406909243392,106865312,"MN, ND, IL, WI, FL, KS",234,111,22,0,0,prevention
458,McCreary County Health Department Staff promoting Zika Awareness.#Zika #LCDHD https://t.co/RHhoSRd5yt,Mon Jun 27 16:47:35 +0000 2016,747471450307706880,67671445,,424,7,2,0,0,prevention
459,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:49:45 +0000 2016,747471994187300864,730819954946277377,NYC ,77,63,572,0,0,prevention
460,Researchers at University of Texas Push Efforts to Fight Zika Virus - University Herald: University HeraldRes... https://t.co/buvLDJNzio,Mon Jun 27 16:50:10 +0000 2016,747472100902871040,3044809157,,107,17,2,0,0,prevention
461,What Is The Private Sector Doing To Help Fight Zika? https://t.co/fZCvc6cz8t,Mon Jun 27 16:50:15 +0000 2016,747472121132089344,2317453908,Columbia MD,192,639,0,0,0,prevention
462,What Is The Private Sector Doing To Help Fight Zika? https://t.co/vRc9Fcot99,Mon Jun 27 16:50:21 +0000 2016,747472145228382209,237339885,Fort Worth TX,160,250,2,0,0,prevention
463,"RT @SenateMajLdr: Keeping Americans healthy should be a priority. Ds should work with Rs to pass #Zika control funding again, not block fun…",Mon Jun 27 16:51:39 +0000 2016,747472472916656128,23477869,Kansas,839,1384,15,0,0,prevention
464,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:52:11 +0000 2016,747472607683870722,234126951,Texas,2108,1890,1783,0,0,prevention
465,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:53:43 +0000 2016,747472993920528384,3154577994,,98,171,146,0,0,prevention
466,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:53:49 +0000 2016,747473016406216704,2912429401,,1712,167,44839,0,0,prevention
467,Pedatrics #UUProf @carrie_byington to lead fight against Zika in Rio. https://t.co/jefeZ01daq,Mon Jun 27 16:55:31 +0000 2016,747473447698071553,3011477832,"Salt Lake City, UT",148,180,7,0,0,prevention
468,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:55:58 +0000 2016,747473560264839168,2195049319,Central USA,4413,4134,107798,0,0,prevention
469,RT @LifeNewsToo: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/bylP3O1bog https…,Mon Jun 27 16:56:04 +0000 2016,747473584801488902,2195049319,Central USA,4413,4134,107798,0,0,prevention
470,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:56:27 +0000 2016,747473680788250625,1167559862,Close to my Glock,4281,4284,17422,0,0,prevention
471,Researchers at University of Texas Push Efforts to Fight Zika Virus - University Herald https://t.co/YFjPAmF9rV,Mon Jun 27 16:58:12 +0000 2016,747474120091197440,1634983640,London,327,117,0,0,0,prevention
472,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 16:59:19 +0000 2016,747474401558302720,88087810,,769,562,388,0,0,prevention
473,Kinsa To Donate Smart Thermometers To USA&amp;#8217;s Olympic Team To Help Combat Zika Virus https://t.co/vfjbT7wdEa,Mon Jun 27 17:01:07 +0000 2016,747474855109353475,945286620,"Seattle, WA",7802,459,3190,0,0,prevention
474,RT @mattmcfarland: First CNN byline — Microsoft is testing a new mosquito trap to fight Zika https://t.co/qbxXBMih7B https://t.co/ZVsfXAhzEC,Mon Jun 27 17:01:14 +0000 2016,747474884821868544,16032138,#IDSADetroit16 #IDSAIDEA,26730,11578,7921,0,0,prevention
475,RT @kwren88: How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/iJffvrYcaC via @SmithsonianMag,Mon Jun 27 17:01:45 +0000 2016,747475015579295744,731701591607107585,,40,223,2,0,0,prevention
476,Top mosquito repellents to fight off spread of Zika virus #Buffalo https://t.co/2LtTQXKZxQ,Mon Jun 27 17:02:06 +0000 2016,747475104288903168,2894500245,,293,437,0,0,0,prevention
477,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 17:03:33 +0000 2016,747475467016409088,4259148751,USA/South/OldAcct Diane,2044,1882,8195,0,0,prevention
478,ICYMI: Last week @HouseGOP passed a Zika funding bill with lang. preventing funds going to #PlannedParenthood + steers away $ to fight Ebola,Mon Jun 27 17:03:58 +0000 2016,747475571567779840,342400965,"Washington, DC",629,333,2058,0,0,prevention
479,RT @kwren88: How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/iJffvrYcaC via @SmithsonianMag,Mon Jun 27 17:04:20 +0000 2016,747475663532101634,561372021,"New Mexico, USA",2487,2250,2613,0,0,prevention
480,"""Sure, we'll help fight Zika, but we need to get something out of it, too."" -- Congress  https://t.co/kA6amSQbAI",Mon Jun 27 17:05:53 +0000 2016,747476053548011520,26918969,"Phoenix, AZ",661,540,695,0,0,prevention
481,RT @kwren88: How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/iJffvrYcaC via @SmithsonianMag,Mon Jun 27 17:06:37 +0000 2016,747476238210523137,1915514191,"Ames, IA",549,436,6695,0,0,prevention
482,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 17:07:21 +0000 2016,747476425272328192,3308781515,Canada,993,914,9063,0,0,prevention
483,How scientific collections might help fight disease #zika #ebola @NMNH https://t.co/gSFy8LeH8l via @SmithsonianMag,Mon Jun 27 17:07:31 +0000 2016,747476465822859264,991287542,,87,567,269,0,0,prevention
484,".@SenatorReid: ""This is something that I'm sorry to say is part of the McConnell-Trump tactics we've found lately"" https://t.co/0wLxpJO3Hg",Mon Jun 27 17:08:37 +0000 2016,747476743989010432,342400965,"Washington, DC",629,333,2058,0,0,prevention
485,#InfectiousDisease Top mosquito repellents to fight off spread of Zika virus: One is the Culex mos... https://t.co/xWjFs20iU1 #ZikaVirus,Mon Jun 27 17:09:23 +0000 2016,747476936889249792,3041054075,"Philadelphia, PA",5567,5590,121,0,0,prevention
486,"#ZIKA #RIO2016 Putin is also paranoid about bugs and viruses. Does he have the same concern for his people?

https://t.co/JDbsQ3pxOF",Mon Jun 27 17:11:05 +0000 2016,747477361122283520,90061805,"Jerusalem, Paris, Melbourne",94,1,11,0,0,prevention
487,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/SqcVXRYrpD https://t.co/zc9ru6isQG,Mon Jun 27 17:11:06 +0000 2016,747477367832993792,74638555,pro-life,925,1270,11,0,0,prevention
488,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/hY7u3d3veJ https://t.co/U3yKOvbBNF,Mon Jun 27 17:11:06 +0000 2016,747477367862366208,1868997518,Colorado,5274,4460,1,0,0,prevention
489,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/UU8dBZrcl3 https://t.co/2YnDi5X7qF,Mon Jun 27 17:11:06 +0000 2016,747477367854006272,254777469,USA,31202,29082,2,0,0,prevention
490,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/UU8dBZrcl3 http…,Mon Jun 27 17:11:30 +0000 2016,747477469087686656,238726677,Somehwere in USA,4679,5086,10660,0,0,prevention
491,#buffalo #ny Top mosquito repellents to fight off spread of Zika virus https://t.co/ruLtfOfVyO,Mon Jun 27 17:12:34 +0000 2016,747477735287595008,371183895,"Buffalo, NY ",239,0,0,0,0,prevention
492,"Let's stop pretending it's about babies: ""Senate Republicans block standalone Zika bills"" https://t.co/Zvwk1lSvBa https://t.co/sM1eIGwzQF",Mon Jun 27 17:12:45 +0000 2016,747477784717459456,421475865,,1194,1039,20677,0,0,prevention
493,In Communist speak they are the same thing. Saving lives and exterminating lives same thing. https://t.co/mVk1Oe89I6,Mon Jun 27 17:12:46 +0000 2016,747477786508562432,114711796,,4743,4658,21513,0,0,prevention
494,"RT @kfreed2: Let's stop pretending it's about babies: ""Senate Republicans block standalone Zika bills"" https://t.co/Zvwk1lSvBa https://t.co…",Mon Jun 27 17:13:20 +0000 2016,747477929462992896,15987376,Saugerties NY,1979,558,10746,0,0,prevention
495,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/UU8dBZrcl3 http…,Mon Jun 27 17:14:47 +0000 2016,747478296019906560,3285759732,,453,293,34180,0,0,prevention
496,"RT @AIIAmericanGirI: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn't Fund Planned Parenthood @LifeNewsHQ
https://t.co/…",Mon Jun 27 17:16:44 +0000 2016,747478784266297344,3038933527,,417,335,10363,0,0,prevention
497,"RT @kfreed2: Let's stop pretending it's about babies: ""Senate Republicans block standalone Zika bills"" https://t.co/Zvwk1lSvBa https://t.co…",Mon Jun 27 17:17:33 +0000 2016,747478991502606337,3152212575,somewhere that's 70 and sunny,1179,209,21468,0,0,prevention
498,RT @StevenErtelt: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/UU8dBZrcl3 http…,Mon Jun 27 17:17:40 +0000 2016,747479020158259200,2162983369,,3446,3013,34080,0,0,prevention
499,"Florida charity makes kits w/ bug spray, mosquito nets to help protect homeless kids, pregnant women from #Zika  https://t.co/uyeMIHkIXK",Mon Jun 27 17:18:16 +0000 2016,747479169454473216,20530177,Miami,1365,308,504,0,0,prevention
500,RT @HHSGov: Help us share info on how to protect yourself from #Zika this summer → https://t.co/RqoKBUNqxt https://t.co/mBUtpNa6xd,Mon Jun 27 17:18:23 +0000 2016,747479200248930307,329797757,Earth Kansas U.S.A.,444,628,21539,0,0,prevention
501,Researchers at University of Texas Push Efforts to Fight Zika Virus - University Herald https://t.co/aeNkma9nTn,Mon Jun 27 17:18:38 +0000 2016,747479265239793664,2783201600,,149,0,0,0,0,prevention
502,"RT @Kat4Obama: ""Protect?"" @SpeakerRyan, is that what you call GOP Congress leaving mothers &amp; babies defenseless against #Zika? https://t.co…",Mon Jun 27 17:19:18 +0000 2016,747479430235250688,565886416,"Austin, Tx",4028,4879,19872,0,0,prevention
503,It's all about the baby killing for these lefties. https://t.co/hbuJAGRbNQ,Mon Jun 27 17:22:32 +0000 2016,747480244123107328,18166091,"Hamilton, Ohio",894,1221,1468,0,0,prevention
504,Figures.  https://t.co/Zw10Hkfjd0,Mon Jun 27 17:22:54 +0000 2016,747480338956333056,16504112,AZ,3905,3067,43762,0,0,prevention
505,RT @LifeNewsHQ: Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn’t Fund Planned Parenthood https://t.co/kQxrJ8rHEs https:…,Mon Jun 27 17:23:06 +0000 2016,747480387861897216,42338948,Los Angeles Metro,1211,986,1355,0,0,prevention
506,"RT @kfreed2: Let's stop pretending it's about babies: ""Senate Republicans block standalone Zika bills"" https://t.co/Zvwk1lSvBa https://t.co…",Mon Jun 27 17:23:26 +0000 2016,747480469206269952,65401126,Seattle-ish,1242,2254,28249,0,0,prevention
507,Researchers at University of Texas Push Efforts to Fight Zika Virus: The investigators from the University of... https://t.co/rPJX3QyunV,Mon Jun 27 17:24:49 +0000 2016,747480820068188161,3428474187,,21,49,0,0,0,prevention
508,Obama Threatens to Veto Bill to Combat Zika Virus Because It Doesn't Fund Planned Parenthood: Pro-abortion Pr... https://t.co/626tqVv7Mb,Mon Jun 27 17:24:50 +0000 2016,747480821846597632,3428474187,,21,49,0,0,0,prevention
509,Top mosquito repellents to fight off spread of Zika virus: One is the Culex mosquito that carries West Nile a... https://t.co/D2hnvqhjsW,Mon Jun 27 17:24:50 +0000 2016,747480823750754304,3428474187,,21,49,0,0,0,prevention
510,"RT @sue_bornstein: Cuts to women's health care have human toll.Gaps In Women’s Health Care May Derail Zika Prevention In Texas, Florida htt…",Mon Jun 27 17:24:56 +0000 2016,747480847737982976,291767466,"Austin, Texas ",640,2269,1913,0,0,prevention
511,This week is Mosquito Control Awareness Week! It's the perfect time to look for ways to control mosquitoes that can carry viruses like Zika.,Mon Jun 27 17:25:37 +0000 2016,747481018601463812,17377742,"Washington, DC",844,2651,790,0,0,prevention
512,RT @sav01: Figures.  https://t.co/Zw10Hkfjd0,Mon Jun 27 17:26:25 +0000 2016,747481223325454336,241033134,Catholic Heart & Mind in AL,5273,2374,79511,0,0,prevention
513,One of the most powerful tools in the fight against #Zika? #OpenData. #VirginiaTech researchers explain: https://t.co/VIPy62BhhI @VT_Science,Mon Jun 27 17:26:47 +0000 2016,747481315969118210,43968258,"Blacksburg, VA",957,1108,917,0,0,prevention
